case_id,prediction_timestamp,purchase_order_event_id,purchase_amount,priority,category,vendor_id,elapsed_hours_to_purchase_order,activities_completed_to_purchase_order,unique_activities_completed,has_budget_review,manager_approval_completed,approval_rework_count,total_rework_events_so_far,average_transition_time_so_far,maximum_transition_time_so_far,sla_breached
C000167,2025-12-18 14:48:52.560149250,C000167_E03,85544.5,Medium,IT Equipment,V050,52.481266708125,3,3,0,1,0,0,23.676065778670694,23.710602711744443,0
C000168,2025-05-21 17:04:51.032733407,C000168_E03,85227.17,High,Maintenance,V021,218.58084242594637,3,3,0,1,0,0,100.52435305982709,194.61670195133084,1
C000169,2025-03-03 10:30:48.434640513,C000169_E04,375202.79,Medium,Maintenance,V030,170.01345406680917,4,4,1,1,0,0,55.77578022931065,71.56959834206056,0
C000170,2025-09-29 09:55:49.921200021,C000170_E03,16160.37,Medium,Software,V020,115.76386700000583,3,3,0,1,0,0,48.65811007287167,71.44092345186806,0
C000171,2025-06-16 11:03:06.832519838,C000171_E03,71984.46,Medium,Services,V001,119.38523125551056,3,3,0,1,0,0,58.42945707175598,72.27711143516056,0
C000172,2025-01-29 14:08:21.587936312,C000172_E04,133503.69,High,IT Equipment,V007,126.1393299823089,4,4,1,1,0,0,40.86519694425972,73.95087934346778,0
C000173,2025-11-11 10:36:16.541723821,C000173_E03,81146.81,Low,Software,V016,121.10459492328361,3,3,0,1,0,0,57.92781570295945,94.56051772410028,0
C000174,2025-11-11 17:45:01.076619982,C000174_E04,140225.7,Low,Maintenance,V018,198.41696572777278,4,4,1,1,0,0,64.57011955227055,147.32336403178388,0
C000175,2025-01-13 12:49:09.011610016,C000175_E03,65057.92,High,IT Equipment,V041,141.65250322500444,3,3,0,1,0,0,61.47412581082083,73.78200566699444,0
C000176,2025-07-25 08:16:17.861674943,C000176_E03,48540.33,Low,IT Equipment,V027,91.77162824303973,3,3,0,1,0,0,36.13242456294805,40.999040916694995,0
C000177,2025-05-28 11:18:29.202183607,C000177_E03,87878.21,Medium,Maintenance,V009,122.97477838433527,3,3,0,1,0,0,58.50908536946723,90.74154662160667,0
C000178,2025-09-02 09:49:50.079391105,C000178_E03,24214.22,Low,Maintenance,V018,115.99724427530694,3,3,0,1,0,0,56.658006616005,88.53311753605917,0
C000179,2025-10-09 09:59:01.439630576,C000179_E03,75157.64,High,Services,V048,66.15039989738223,3,3,0,1,0,0,24.09256403790528,25.668812330136948,0
C000180,2025-12-03 15:37:11.628862286,C000180_E03,61216.83,Medium,Services,V004,55.119896906190554,3,3,0,1,0,0,25.387856097261803,26.46276742673444,1
C000181,2025-08-20 12:24:50.246551086,C000181_E04,168249.99,Medium,Office Supplies,V042,164.74729070863498,4,4,1,1,0,0,48.9200878825512,96.6173606236736,0
C000182,2025-12-01 10:39:58.069971582,C000182_E04,77722.54,Medium,Maintenance,V046,166.99946388099502,4,3,0,1,1,1,54.1743571815825,69.08819597046944,0
C000183,2025-04-04 13:30:27.584366335,C000183_E03,49916.4,Medium,Software,V037,73.84099565731528,3,3,0,1,0,0,26.269670474591805,27.105560932523055,0
C000184,2025-04-07 08:49:22.063522471,C000184_E03,45615.59,High,Services,V049,113.32279542290861,3,3,0,1,0,0,47.80876312198764,65.3102635366725,0
C000185,2025-11-10 12:46:53.098751515,C000185_E04,134634.14,High,IT Equipment,V038,141.28141631986526,4,4,1,1,0,0,41.17521496146417,68.80845723166806,0
C000186,2025-11-21 10:11:46.747437480,C000186_E03,46374.57,Low,IT Equipment,V033,93.02965206596667,3,3,0,1,0,0,34.928049662469306,46.64016197883389,0
C000187,2025-07-02 16:31:50.102201833,C000187_E03,92740.14,High,Software,V050,30.363917278286944,3,3,0,1,0,0,13.89686133468361,23.021953926694444,0
C000188,2025-05-22 11:12:49.030253895,C000188_E04,136170.32,Medium,Services,V005,74.38028618163749,4,4,1,1,0,0,22.857325111639074,25.566488815419447,0
C000189,2025-06-11 09:17:06.689419561,C000189_E04,118312.76,High,Maintenance,V006,166.2851915054336,4,3,0,1,1,1,54.34322620352102,101.14356847655444,0
C000190,2025-04-22 16:28:58.709864041,C000190_E05,60517.59,Medium,Services,V002,152.48297496223358,5,4,1,1,1,1,36.92239291044923,96.59949099053306,0
C000191,2025-07-24 13:56:05.127219604,C000191_E03,110217.15,High,Office Supplies,V027,75.10142422766778,3,3,0,1,0,0,36.70232182177819,51.5758808777725,1
C000192,2025-12-18 11:11:57.157525601,C000192_E03,77656.84,Medium,Software,V014,49.86587709044473,3,3,0,1,0,0,22.76501901492139,24.592130878354165,0
C000193,2025-08-27 11:58:09.701658884,C000193_E03,57747.77,Medium,IT Equipment,V029,118.30269490524556,3,3,0,1,0,0,25.691158315614302,49.98908693816444,0
C000194,2025-02-25 10:54:25.229269639,C000194_E03,116871.93,Low,Maintenance,V011,140.90700813045527,3,3,0,1,0,0,68.80388781950514,117.79984242030028,0
C000195,2025-06-20 08:50:35.407467411,C000195_E03,17647.44,Medium,IT Equipment,V012,88.50983540761418,3,3,0,1,0,0,36.08086031941556,52.21884050200862,0
C000196,2025-12-05 09:26:29.929382024,C000196_E03,74043.87,Medium,Software,V015,90.44164705056222,3,3,0,1,0,0,43.761620111380275,47.166975826514445,0
C000197,2025-04-16 11:47:31.389032528,C000197_E03,73806.77,Low,Maintenance,V035,186.95871917570224,3,3,0,1,0,0,83.81571309781944,143.40673533957832,0
C000198,2025-07-18 15:33:53.709723570,C000198_E04,176917.01,Medium,IT Equipment,V004,98.06491936765833,4,4,1,1,0,0,32.52163978921944,66.76520597966028,0
C000199,2025-10-03 09:28:06.078378933,C000199_E03,20218.71,Medium,Services,V048,90.63502177192584,3,3,0,1,0,0,36.421694745491806,50.43329188082611,0
C000200,2025-09-08 17:19:36.240092898,C000200_E03,108908.35,Medium,Services,V015,122.16006669247167,3,3,0,1,0,0,52.600093344611395,97.29025703264834,1
C000201,2025-02-17 09:44:40.590834052,C000201_E04,171122.23,Medium,IT Equipment,V010,168.4112752316811,4,4,1,1,0,0,53.89689037540305,66.65683104097694,0
C000202,2025-05-27 13:44:14.602688188,C000202_E03,59800.84,Medium,IT Equipment,V033,117.90405630227445,3,3,0,1,0,0,58.568733310075004,112.97952837417334,0
C000203,2025-10-03 15:25:44.116674241,C000203_E03,36678.73,Medium,Office Supplies,V008,102.92892129840028,3,3,0,1,0,0,47.891327688666806,70.11823877644473,0
C000204,2025-12-31 09:06:06.008332373,C000204_E03,59689.4,High,Software,V014,46.268335647881386,3,3,0,1,0,0,21.123063997926945,24.229592480138056,0
C000205,2025-01-21 13:50:50.810574080,C000205_E03,32816.08,Medium,Software,V018,100.01411404835555,3,3,0,1,0,0,48.201076758609304,91.22850998277112,0
C000206,2025-09-24 14:54:33.444201920,C000206_E03,92996.11,Medium,Services,V003,51.74262338942222,3,3,0,1,0,0,24.273865239968615,27.742976225959445,0
C000207,2025-06-20 12:19:15.527345458,C000207_E04,68882.95,Medium,Maintenance,V010,219.48764648484945,4,3,0,1,1,1,72.33629534102,123.12584140896445,1
C000208,2025-07-29 08:21:42.169243484,C000208_E03,110424.91,Medium,IT Equipment,V006,192.1950470120789,3,3,0,1,0,0,94.16569561110111,101.93013614829111,0
C000209,2025-07-04 16:55:44.238501884,C000209_E04,103071.44,Low,Maintenance,V029,103.09562180607888,4,3,0,1,1,1,32.75286147419778,70.16607692540195,0
C000210,2025-07-09 14:50:15.390554373,C000210_E04,123834.7,Medium,Services,V032,54.83760848732584,4,4,1,1,0,0,17.269733317314444,25.547468855785276,1
C000211,2025-08-07 11:43:36.843459917,C000211_E03,54758.18,Medium,Services,V025,70.39356762775472,3,3,0,1,0,0,25.40625261675472,31.683338280419445,0
C000212,2025-02-27 10:52:15.398881374,C000212_E05,138777.03,Low,Software,V040,146.03761080038169,5,4,1,1,1,1,35.639262616602146,70.04485582090666,0
C000213,2025-05-26 17:12:58.618896432,C000213_E03,99922.98,Medium,Office Supplies,V027,127.88294969345333,3,3,0,1,0,0,61.98726083600986,73.31255014652194,0
C000214,2025-09-04 10:25:17.653558717,C000214_E03,20006.95,Medium,Office Supplies,V016,73.5882370996436,3,3,0,1,0,0,34.64504054170528,50.42182800735389,0
C000215,2025-11-14 16:09:38.384084560,C000215_E03,11369.19,High,Office Supplies,V033,73.82732891237777,3,3,0,1,0,0,35.19212049512778,47.81675772083528,0
C000216,2025-03-26 10:05:11.651312132,C000216_E03,88653.0,High,Software,V017,121.91990314225889,3,3,0,1,0,0,60.036692877221114,96.99608364558611,0
C000217,2025-03-24 12:03:27.392256064,C000217_E04,89881.1,High,Maintenance,V038,140.22427562668443,4,4,1,1,0,0,40.080206039559165,95.5779405553364,1
C000218,2025-09-12 08:08:42.457305315,C000218_E03,117362.64,Medium,Office Supplies,V037,91.14512702925417,3,3,0,1,0,0,44.046980541887635,66.00470884969027,0
C000219,2025-10-15 13:32:26.273863251,C000219_E03,17539.83,Medium,Software,V046,48.2072982953475,3,3,0,1,0,0,22.64615014232305,41.98888196705166,0
C000220,2025-02-03 08:29:24.793531820,C000220_E03,26239.38,Medium,Services,V032,119.99022042550556,3,3,0,1,0,0,57.89460685562695,70.81928231689861,0
C000221,2025-07-14 08:06:33.445242891,C000221_E04,34357.51,High,Software,V036,164.6092903452475,4,4,1,1,0,0,53.80832392644101,67.68210694665666,0
C000222,2025-03-28 10:16:32.597696171,C000222_E04,31763.45,Low,Office Supplies,V017,98.27572158226972,4,3,0,1,1,1,32.21340719511306,44.28890636856,0
C000223,2025-02-18 17:47:07.551083648,C000223_E05,251832.51,Medium,Maintenance,V038,151.95209752323555,5,4,1,1,1,1,36.186208954376944,91.46816335273583,0
C000224,2025-04-24 11:38:14.202584076,C000224_E03,84094.61,Medium,Software,V033,163.13727849557665,3,3,0,1,0,0,71.53174876598223,121.67919404769556,0
C000225,2025-05-19 11:53:53.592404370,C000225_E04,132324.7,Low,Office Supplies,V037,237.73155344565834,4,4,1,1,0,0,57.0508606303737,68.21545182774305,1
C000226,2025-06-02 11:30:22.438323144,C000226_E03,57288.59,High,Maintenance,V002,121.50623286753999,3,3,0,1,0,0,59.52939198203751,71.58475871367528,0
C000227,2025-03-28 09:07:43.501452936,C000227_E04,217168.13,High,Maintenance,V013,186.12875040359333,4,4,1,1,0,0,56.28133052204353,78.24888584272529,1
C000228,2025-07-24 08:42:41.661754612,C000228_E03,61243.74,Low,IT Equipment,V047,71.71157270961444,3,3,0,1,0,0,33.24131525499458,43.06003466672,0
C000229,2025-09-11 10:32:12.963622116,C000229_E03,18456.2,Low,IT Equipment,V033,71.03693433947666,3,3,0,1,0,0,32.531057769834305,40.95728162637166,0
C000230,2025-06-16 12:26:43.976642916,C000230_E05,141893.53,Medium,Services,V032,265.1122157341433,5,4,1,1,1,1,64.95912123233514,92.44732972822639,1
C000231,2025-04-03 12:44:18.115800131,C000231_E03,105514.62,Low,Maintenance,V022,573.0716988333697,3,3,0,1,0,0,278.1311285027475,530.1136628233072,1
C000232,2025-05-01 11:04:05.529753128,C000232_E03,56971.22,Medium,Maintenance,V009,68.06820270920223,3,3,0,1,0,0,24.62952246412375,29.29235403022083,0
C000233,2025-11-18 15:22:54.385600231,C000233_E04,45180.28,Low,IT Equipment,V047,434.3817737778419,4,4,1,1,0,0,143.46914806374636,337.872503966465,1
C000234,2025-08-12 15:20:54.818995420,C000234_E03,40421.74,Low,Software,V014,124.01522749872778,3,3,0,1,0,0,59.725212659140695,97.49961173860555,0
C000235,2025-05-16 08:25:23.888865078,C000235_E03,52945.67,High,Software,V023,63.756635795855004,3,3,0,1,0,0,22.484512817308193,25.854943471381386,0
C000236,2025-02-26 17:25:34.398288628,C000236_E03,75408.6,Low,Services,V006,220.09288841350778,3,3,0,1,0,0,108.81749216831471,192.7884247721997,0
C000237,2025-01-09 15:17:28.370981832,C000237_E04,22269.27,Medium,Services,V001,74.29121416161999,4,4,1,1,0,0,24.101581889273145,42.86207791290416,1
C000238,2025-02-26 10:25:32.859069617,C000238_E03,21619.41,Medium,Office Supplies,V045,122.0924608526714,3,3,0,1,0,0,58.89121287196375,97.94073241330389,0
C000239,2025-08-29 15:23:49.608324496,C000239_E04,132479.93,Low,Office Supplies,V026,266.06378009013775,4,4,1,1,0,0,82.38421610057222,189.96257195796,0
C000240,2026-01-01 08:07:34.450615805,C000240_E03,48313.92,Medium,Software,V027,66.79290294883472,3,3,0,1,0,0,31.5541447882475,44.36382768677444,0
C000241,2025-11-06 14:59:31.615303440,C000241_E04,123565.25,Medium,Software,V034,142.99211536206667,4,4,1,1,0,0,25.58488993541333,48.787703728471385,0
C000242,2025-11-13 17:54:40.244162646,C000242_E03,48172.71,Medium,Services,V031,78.91117893406833,3,3,0,1,0,0,37.23145343370542,66.061102636135,0
C000243,2025-06-20 12:33:59.839060226,C000243_E03,95591.24,Low,Office Supplies,V007,94.73328862784055,3,3,0,1,0,0,38.0384445230125,50.84404289569861,0
C000244,2025-11-12 17:51:28.868618537,C000244_E03,115095.18,Medium,Services,V012,56.191352394038056,3,3,0,1,0,0,26.969922201948332,50.57478398033167,0
C000245,2025-12-12 08:48:29.223951783,C000245_E03,48735.42,Low,Maintenance,V023,94.47478443105082,3,3,0,1,0,0,43.99780400618195,45.38845117385278,0
C000246,2025-04-22 11:49:08.508855294,C000246_E03,37431.88,Medium,IT Equipment,V014,121.15236357091501,3,3,0,1,0,0,57.799123322526526,94.21307344405889,0
C000247,2025-05-06 10:03:35.582084229,C000247_E03,107621.28,High,Services,V006,116.7265505789525,3,3,0,1,0,0,48.97912378468027,75.08807079830527,0
C000248,2025-06-11 17:38:20.184621375,C000248_E03,52313.59,Low,Services,V016,121.9722735059375,3,3,0,1,0,0,26.391422784835143,50.65668362324056,0
C000249,2025-05-14 15:29:01.857644820,C000249_E03,63530.18,Medium,IT Equipment,V019,52.65051601245,3,3,0,1,0,0,24.370187459482917,44.06689906282778,0
C000250,2025-12-11 09:02:54.618185197,C000250_E04,15712.56,Low,Office Supplies,V023,138.88183838477696,4,3,0,1,1,1,45.36306567348305,88.1476451573461,0
C000251,2025-08-07 13:16:40.648899662,C000251_E04,174437.36,Medium,Office Supplies,V039,191.77795802768387,4,4,1,1,0,0,62.687858554399725,122.2553574251575,0
C000252,2025-12-25 13:58:02.884213244,C000252_E03,48461.76,Medium,Services,V012,45.63413450367889,3,3,0,1,0,0,13.992628806649584,23.671028261034724,0
C000253,2025-07-04 14:42:23.885969588,C000253_E03,68292.77,Low,Software,V005,97.87330165821889,3,3,0,1,0,0,47.00848607719722,65.44036143966055,0
C000254,2025-08-12 13:26:51.924372426,C000254_E03,38168.57,Medium,Software,V019,92.614423436785,3,3,0,1,0,0,13.322224490915694,22.044019501634445,0
C000255,2025-06-10 13:05:39.351620831,C000255_E03,107868.16,Medium,Services,V004,169.42759767245303,3,3,0,1,0,0,82.26441821864167,141.5762819016039,0
C000256,2025-09-17 11:10:49.212559210,C000256_E03,53353.91,Medium,Software,V021,331.01367015533606,3,3,0,1,0,0,155.20955048460627,290.9786774977814,1
C000257,2025-12-09 10:20:37.342788233,C000257_E03,77945.68,High,Maintenance,V032,115.84370633006472,3,3,0,1,0,0,48.881574790909724,77.00181680785833,0
C000258,2025-12-22 12:57:14.217930768,C000258_E04,75581.98,High,IT Equipment,V002,168.78728275854667,4,3,0,1,1,1,55.70219820769844,119.07539370964251,0
C000259,2025-08-06 16:59:42.106102816,C000259_E03,39476.29,High,Maintenance,V042,120.49502947300445,3,3,0,1,0,0,26.870902861151528,45.49733081167472,0
C000260,2025-12-12 16:06:39.852379085,C000260_E04,144958.9,High,IT Equipment,V018,78.61107010530138,4,4,1,1,0,0,25.31388731629046,46.33227498527528,0
C000261,2025-05-09 08:10:21.203126672,C000261_E03,96502.86,Medium,Office Supplies,V037,161.33922309074222,3,3,0,1,0,0,47.76091988820431,75.72903001571557,0
C000262,2025-05-05 17:01:05.323178659,C000262_E03,24723.97,High,Software,V038,77.68481199407195,3,3,0,1,0,0,37.42253885142319,68.95668331955444,0
C000263,2025-07-14 10:11:09.933450905,C000263_E03,84562.92,Low,Office Supplies,V026,114.51942595858473,3,3,0,1,0,0,48.04082095535236,68.51524577976444,0
C000264,2025-05-30 15:51:31.849890781,C000264_E04,57819.23,Medium,Services,V039,96.52551385855027,4,3,0,1,1,1,26.075991702524075,31.546376550082222,0
C000265,2025-09-02 14:41:16.444105442,C000265_E03,63169.37,Low,Maintenance,V012,150.18790114040056,3,3,0,1,0,0,71.45421668229916,115.57795720983472,1
C000266,2025-01-07 14:48:38.190442183,C000266_E03,53396.63,Medium,IT Equipment,V019,95.81060845616194,3,3,0,1,0,0,15.35421727915125,23.884275484504165,0
C000267,2025-11-05 11:35:22.621408278,C000267_E03,103200.62,High,Services,V003,42.92295039118834,3,3,0,1,0,0,13.250690554590417,19.388817634308054,0
C000268,2025-11-21 16:55:23.666536620,C000268_E05,224201.07,Medium,Services,V048,196.58990737128335,5,4,1,1,1,1,48.25939518987966,93.6506643603925,0
C000269,2025-09-01 13:02:39.266602194,C000269_E04,24102.93,Medium,IT Equipment,V042,141.54424072283166,4,4,1,1,0,0,40.93208436946676,70.32984067644611,0
C000270,2025-11-06 09:28:37.498821104,C000270_E04,49030.8,High,Services,V016,162.31041633919554,4,3,0,1,1,1,48.33901170634399,95.7460831780414,0
C000271,2025-12-09 09:02:21.756053847,C000271_E03,25176.05,Low,Software,V018,117.70604334829085,3,3,0,1,0,0,57.54061908300375,87.68591645471832,0
C000272,2025-03-07 16:21:40.674193421,C000272_E04,220996.39,Medium,IT Equipment,V011,270.3612983870614,4,4,1,1,0,0,88.99361512486111,189.34625745428,1
C000273,2025-01-13 17:40:45.616787766,C000273_E03,46410.67,Medium,IT Equipment,V007,125.17933799660166,3,3,0,1,0,0,60.73573916834889,113.17047546718668,0
C000274,2025-07-09 12:05:27.302488176,C000274_E04,197064.05,Low,Software,V007,219.09091735782667,4,4,1,1,0,0,70.77655460786713,143.08516853266167,0
C000275,2025-10-02 13:19:36.990007670,C000275_E03,105179.12,Medium,Services,V028,72.99360833546389,3,3,0,1,0,0,34.43806364892778,47.72918274759556,1
C000276,2025-10-02 13:58:01.478214396,C000276_E03,68104.96,Medium,Software,V038,77.30041061511,3,3,0,1,0,0,36.79098635359889,52.13873874171195,0
C000277,2025-12-26 10:34:03.618681891,C000277_E03,92237.2,Low,Services,V009,72.56767185608084,3,3,0,1,0,0,34.38400767438917,49.00802748111166,0
C000278,2025-03-03 16:47:20.583636483,C000278_E04,50930.98,Medium,Maintenance,V040,145.1223843434675,4,4,1,1,0,0,42.02620023647583,69.51826885037305,0
C000279,2025-03-18 15:53:29.438932321,C000279_E03,96732.01,Medium,Services,V014,120.05817748120027,3,3,0,1,0,0,50.145992425898754,74.08116391805834,0
C000280,2025-12-02 09:11:57.903930681,C000280_E03,31988.95,Low,Services,V040,114.86608442518917,3,3,0,1,0,0,47.5853071539518,71.24643596118806,1
C000281,2025-05-05 08:05:18.748702577,C000281_E03,46372.15,Medium,Software,V032,138.25520797293805,3,3,0,1,0,0,68.42264260070945,70.47491061146972,0
C000282,2025-09-04 13:58:58.568787715,C000282_E04,137829.27,Medium,Services,V006,173.31626910769862,4,4,1,1,0,0,56.030735416605374,90.77420946959639,0
C000283,2025-01-21 13:18:48.710608943,C000283_E03,13525.54,Medium,Services,V015,94.98019739137305,3,3,0,1,0,0,46.35793948630083,90.69037615995083,0
C000284,2025-08-11 10:50:08.324468037,C000284_E03,46808.45,Medium,IT Equipment,V017,117.66897901889917,3,3,0,1,0,0,57.120840382732496,68.43729531526111,0
C000285,2025-03-31 11:28:13.157198992,C000285_E04,173129.16,High,Maintenance,V048,164.1369881108311,4,4,1,1,0,0,49.0566139836313,73.09735752236834,0
C000286,2025-02-18 16:17:47.400236202,C000286_E04,81421.07,Medium,IT Equipment,V030,195.629833398945,4,3,0,1,1,1,64.0239290515786,99.79819527614805,0
C000287,2025-11-19 09:49:18.288804492,C000287_E04,122410.82,Medium,Software,V044,142.48841355680332,4,4,1,1,0,0,45.90828353463778,70.93367735769777,0
C000288,2025-03-25 09:01:52.504538215,C000288_E03,75063.4,Medium,Services,V027,95.69791792728195,3,3,0,1,0,0,46.34038230284486,72.02583398563306,0
C000289,2025-01-07 12:25:03.580209519,C000289_E03,13352.22,High,IT Equipment,V049,118.0843278359775,3,3,0,1,0,0,49.416598121906944,74.3785183142489,0
C000290,2025-03-20 13:53:10.992628569,C000290_E03,24239.12,Low,Software,V042,69.7197201746025,3,3,0,1,0,0,22.69586084824222,22.713434282084165,0
C000291,2025-02-04 10:20:16.407661912,C000291_E03,43432.28,Medium,Services,V010,114.6712243505311,3,3,0,1,0,0,48.53886576393194,76.84651885517444,0
C000292,2025-05-14 11:09:49.193884749,C000292_E03,87573.67,Low,IT Equipment,V041,217.49699830131917,3,3,0,1,0,0,106.3213521953732,187.60331461649943,0
C000293,2025-07-10 09:45:16.858633712,C000293_E03,27979.15,Low,Maintenance,V022,71.08801628714222,3,3,0,1,0,0,34.716185572264024,45.77220396345722,1
C000294,2025-10-31 16:50:18.107374775,C000294_E04,255375.08,Low,Office Supplies,V017,101.33836315965972,4,4,1,1,0,0,26.724574341267868,46.58178136572861,0
C000295,2025-04-11 16:56:33.630981075,C000295_E03,115938.24,High,Software,V023,52.276008605854166,3,3,0,1,0,0,23.637322859132222,44.118681235413334,0
C000296,2025-03-18 17:39:32.378061029,C000296_E03,58012.56,High,IT Equipment,V014,30.825660572508056,3,3,0,1,0,0,13.666216437623193,19.182163442150554,0
C000297,2025-10-13 11:40:20.489430794,C000297_E03,21494.87,High,IT Equipment,V009,115.33902484188722,3,3,0,1,0,0,48.95717746815362,95.44594688381446,0
